ID NbBats Proj Graph Tree Trace
44123c25000296 28 0.6145665645599365 0.12854909896850586 1.9247703552246094 0.18614530563354492
44123c25000140 2 0.03305768966674805 0.03282666206359863 0.21666812896728516 0.02196192741394043
44123c25000256 5 0.09169745445251465 0.05169081687927246 0.5467753410339355 0.06376314163208008
44123c25000124 32 0.9396204948425293 0.26111865043640137 13.408617734909058 0.44281458854675293
44123c25000453 6 0.08494925498962402 0.037903785705566406 0.8132388591766357 0.06959748268127441
44123c25000215 12 0.24860072135925293 0.12476372718811035 2.3928678035736084 0.23122477531433105
44123c25000388 17 0.2902109622955322 0.08643364906311035 1.863771677017212 0.21191668510437012
44123c25000373 4 0.0966346263885498 0.06679868698120117 1.111595630645752 0.062107086181640625
44123c25000171 2 0.02665543556213379 0.04501485824584961 0.18758344650268555 0.026680946350097656
44123c25000017 12 0.26143836975097656 0.15008878707885742 1.4223568439483643 0.1300797462463379
44123c25000491 9 0.12426233291625977 0.04009413719177246 0.23958802223205566 0.056677818298339844
44123c25000153 2 0.03485369682312012 0.02375340461730957 0.10840678215026855 0.013885974884033203
44123c25000474 2 0.021999835968017578 0.011076211929321289 0.007289409637451172 0.0025544166564941406
44123c25000158 9 0.18665289878845215 0.11529541015625 1.6778111457824707 0.10906410217285156
44123c25000213 2 0.028405189514160156 0.027709484100341797 0.18788623809814453 0.015877246856689453
44123c25000386 3 0.03269624710083008 0.0247344970703125 0.0767366886138916 0.021576642990112305
44123c25000034 4 0.052504777908325195 0.024326324462890625 0.09387826919555664 0.03182721138000488
44123c25000029 3 0.04076194763183594 0.05145621299743652 0.13036274909973145 0.028061866760253906
44123c25000478 9 0.1581590175628662 0.06918001174926758 0.7922236919403076 0.08397960662841797
44123c25000174 4 0.07073283195495605 0.04919099807739258 0.24016499519348145 0.0338444709777832
44123c25000369 4 0.05151820182800293 0.022195816040039062 0.05197000503540039 0.07348823547363281
44123c25000107 9 0.12949848175048828 0.045778512954711914 0.45356178283691406 0.08375930786132812
44123c25000504 7 0.11418724060058594 0.0736854076385498 0.9153194427490234 0.06581735610961914
44123c25000309 3 0.04642772674560547 0.024448394775390625 0.09284377098083496 0.02146148681640625
44123c25000065 7 0.13815951347351074 0.061792850494384766 1.0641639232635498 0.10021090507507324
44123c25000442 4 0.06129813194274902 0.04816913604736328 0.3974747657775879 0.06257462501525879
44123c25000135 7 0.1175386905670166 0.0794074535369873 0.7428498268127441 0.05219244956970215
44123c25000364 7 0.09945368766784668 0.06728649139404297 0.3641536235809326 0.059564828872680664
44123c25000273 4 0.05081367492675781 0.020203828811645508 0.05364584922790527 0.058046817779541016
44123c25000486 7 0.12001681327819824 0.03642868995666504 0.24013423919677734 0.06327128410339355
44123c25000418 5 0.09722757339477539 0.04389214515686035 0.34290504455566406 0.06614899635314941
44123c25000117 17 0.3317091464996338 0.09555339813232422 1.9128592014312744 0.2063751220703125
44123c25000101 2 0.04166007041931152 0.03827190399169922 0.15587663650512695 0.026554584503173828
44123c25000097 9 0.15191197395324707 0.05366778373718262 0.5512974262237549 0.0678098201751709
44123c25000088 35 1.273857831954956 0.28673839569091797 15.143404483795166 0.3803069591522217
44123c25000212 2 0.03936052322387695 0.041895389556884766 0.3742804527282715 0.017934799194335938
44123c25000197 3 0.04355764389038086 0.04354286193847656 0.24741268157958984 0.024992942810058594
44123c25000434 3 0.04727911949157715 0.02060413360595703 0.030249357223510742 0.015918731689453125
44123c25000011 6 0.0958554744720459 0.047911882400512695 0.6914989948272705 0.06777381896972656
44123c25000398 12 0.24468660354614258 0.10354208946228027 2.5881340503692627 0.19525861740112305
44123c25000178 9 0.13764595985412598 0.16597890853881836 0.4677581787109375 0.059816598892211914
44123c25000448 2 0.049672842025756836 0.016355037689208984 0.07428860664367676 0.011992692947387695
44123c25000235 4 0.08330225944519043 0.06641221046447754 1.0188448429107666 0.045702219009399414
44123c25000031 2 0.0332186222076416 0.044347524642944336 0.19387483596801758 0.02004408836364746
44123c25000387 7 0.11564898490905762 0.06334781646728516 1.0855443477630615 0.07740902900695801
44123c25000424 4 0.0819082260131836 0.08428430557250977 2.1817808151245117 0.04294419288635254
44123c25000071 82 4.122712850570679 0.758591890335083 43.15678787231445 1.2932872772216797
44123c25000059 4 0.06403112411499023 0.10373592376708984 0.2203977108001709 0.04633307456970215
44123c25000096 4 0.05646467208862305 0.038530826568603516 0.28498315811157227 0.03385734558105469
44123c25000496 19 0.39296913146972656 0.13192057609558105 1.9997518062591553 0.16173148155212402
44123c25000326 6 0.08477306365966797 0.03725099563598633 0.22948074340820312 0.08221888542175293
44123c25000264 3 0.06065034866333008 0.034514427185058594 0.021480083465576172 0.029199600219726562
44123c25000312 2 0.030659914016723633 0.01607370376586914 0.02963399887084961 0.020476102828979492
44123c25000421 2 0.036110639572143555 0.02815842628479004 0.2282865047454834 0.018949508666992188
44123c25000469 7 0.09213089942932129 0.03997325897216797 0.31923937797546387 0.07273340225219727
44123c25000489 4 0.057906150817871094 0.02789902687072754 0.15820527076721191 0.04573416709899902
44123c25000102 7 0.16016888618469238 0.1523900032043457 1.7798776626586914 0.15426874160766602
44123c25000038 4 0.05883669853210449 0.02056598663330078 0.04622650146484375 0.03308892250061035
44123c25000435 2 0.029639005661010742 0.020097017288208008 0.02263808250427246 0.018561840057373047
44123c25000510 3 0.04573798179626465 0.02634739875793457 0.09605932235717773 0.02870965003967285
44123c25000018 6 0.11416172981262207 0.05629086494445801 0.8861126899719238 0.08308243751525879
44123c25000417 3 0.056601524353027344 0.054379940032958984 4.92681622505188 0.04182887077331543
44123c25000254 2 0.03744816780090332 0.04427647590637207 0.4050140380859375 0.015911579132080078
44123c25000441 3 0.041416168212890625 0.052017927169799805 0.3369436264038086 0.02980828285217285
44123c25000385 3 0.0474245548248291 0.024787187576293945 0.053551673889160156 0.025022506713867188
44123c25000192 2 0.03709721565246582 0.03783583641052246 0.3541285991668701 0.029794931411743164
44123c25000456 5 0.08028674125671387 0.027838945388793945 0.07566499710083008 0.07391953468322754
44123c25000129 2 0.05234074592590332 0.039333343505859375 0.2776157855987549 0.03365778923034668
44123c25000082 12 0.23634791374206543 0.08671951293945312 1.751006841659546 0.1350393295288086
44123c25000280 2 0.033989667892456055 0.1063990592956543 0.3677403926849365 0.026211977005004883
44123c25000413 2 0.030394554138183594 0.03521394729614258 0.12348794937133789 0.021843910217285156
44123c25000009 10 0.24129056930541992 0.13553619384765625 5.433808326721191 0.1328582763671875
44123c25000203 2 0.037064313888549805 0.04225015640258789 0.26631665229797363 0.021995067596435547
44123c25000160 3 0.04849505424499512 0.027953386306762695 0.15381264686584473 0.031161785125732422
44123c25000060 9 0.2248983383178711 0.12344551086425781 3.043147563934326 0.13568782806396484
44123c25000322 2 0.028856277465820312 0.023886680603027344 0.10063290596008301 0.024274587631225586
44123c25000372 2 0.0313870906829834 0.02116560935974121 0.022211790084838867 0.015422582626342773
44123c25000501 2 0.026344776153564453 0.02280592918395996 0.0662376880645752 0.01162576675415039
44123c25000111 3 0.05149340629577637 0.04689311981201172 0.5283846855163574 0.04500889778137207
44123c25000092 57 2.385636329650879 0.4062378406524658 31.414128303527832 0.9859132766723633
44123c25000109 4 0.07374811172485352 0.05776047706604004 0.8497679233551025 0.050925254821777344
44123c25000094 4 0.08033084869384766 0.022327661514282227 0.17603063583374023 0.037470102310180664
44123c25000012 3 0.05982232093811035 0.04613757133483887 0.16793298721313477 0.04117584228515625
44123c25000481 2 0.05021548271179199 0.023072242736816406 0.10924339294433594 0.04974532127380371
44123c25000366 5 0.07090973854064941 0.02344965934753418 0.07062268257141113 0.043863534927368164
44123c25000297 84 2.58506441116333 0.35866570472717285 18.00000834465027 0.5841405391693115
44123c25000355 2 0.027027368545532227 0.04630708694458008 0.19065284729003906 0.020956039428710938
44123c25000432 2 0.042098045349121094 0.031281232833862305 0.052179813385009766 0.03203535079956055
44123c25000463 2 0.07440495491027832 0.04187273979187012 0.19464707374572754 0.026575565338134766
